Divisors		1	1	10	10	10	10	10	10	10	100	1	10	10	10	1	1	10	1	1	1	1	10	10	10	10	10	10	10	10	10	10	10	10	1
Date	Time	version(43001)	R-version(44331)	BT1(40004)	BT2(40008)	BT6(40014)	BT7(40013)	BT3(40012)	BT54(40044)	BT63(40121)	Tot.Int.Add(43084)	Alarm number(45001)	Calc. Supply(43009)	Degree Minutes(40940)	BT1-Average(40067)	Relays PCA-Base(43514)	compr. freq. calc(44775)	compr. freq. act(44701)	compr. state(44457)	compr. protection mode(44702)	GP12-speed(44396)	GP1-speed(43437)	EB101-BT3(44055)	EB101-BT12(44058)	EB101-BT14(44059)	EB101-BT15(44060)	EB101-BT16(44363)	EB101-BT17(44061)	EB101-BT28(44362)	EB101-BP4(44699)	EB101-BP4-raw(44698)	Saturation temp.(34000)	Sat. temp. sent(34001)	EB101-low pressure sensor(44700)	Prio(43086)
2024-06-28	17:22:55	9303	5	295	350	433	485	262	433	383	0	0	120	0	295	5	33	360	1	0	70	0	387	411	521	443	320	419	332	313	654	99	99	99	20
2024-06-28	17:23:00	9303	5	295	350	433	483	262	433	382	0	0	120	0	295	5	33	360	1	0	70	0	388	426	519	467	320	359	332	309	647	99	99	99	20
2024-06-28	17:23:30	9303	5	296	350	433	479	261	433	377	0	0	120	0	295	5	33	420	1	0	70	0	393	519	542	530	241	281	325	353	728	99	99	99	20
2024-06-28	17:24:00	9303	5	295	350	433	474	261	433	386	0	0	120	0	295	5	33	480	1	0	70	0	399	570	602	564	228	256	322	373	764	99	99	99	20
2024-06-28	17:24:30	9303	5	295	350	434	472	261	433	425	0	162	120	0	295	13	0	0	0	0	70	0	401	601	625	588	212	232	317	377	771	99	99	99	10
2024-06-28	17:25:00	9303	5	295	350	434	472	260	434	471	0	162	120	0	295	13	0	0	0	0	70	0	401	606	664	537	236	250	311	278	591	99	99	99	10
2024-06-28	17:25:30	9303	5	295	349	434	474	259	434	510	0	0	120	0	295	1	0	0	0	0	0	0	408	547	632	484	286	292	307	278	590	99	99	99	20
2024-06-28	17:26:00	9303	5	294	349	434	475	260	434	510	0	0	120	0	295	1	0	0	0	0	0	0	436	563	609	472	300	323	305	280	595	99	99	99	20
2024-06-28	17:26:30	9303	5	295	350	434	476	260	434	496	0	0	120	0	295	1	0	0	0	0	0	0	459	588	603	468	303	336	305	285	604	99	99	99	20
2024-06-28	17:27:00	9303	5	295	350	434	477	261	434	487	0	162	120	0	295	9	0	0	0	0	0	0	482	601	597	462	306	343	305	287	608	99	99	99	10
2024-06-28	17:27:30	9303	5	294	350	434	477	261	433	491	0	162	120	0	295	9	0	0	0	0	0	0	497	601	591	462	310	349	305	287	608	99	99	99	10
2024-06-28	17:28:00	9303	5	294	351	434	477	261	433	508	0	162	120	0	295	9	0	0	0	0	0	0	505	601	586	462	313	356	305	287	608	99	99	99	10
2024-06-28	17:28:30	9303	5	294	351	434	477	262	432	515	0	162	120	0	295	9	0	0	0	0	0	0	508	600	586	461	316	360	305	283	600	99	99	99	10
2024-06-28	17:29:00	9303	5	294	351	434	477	262	432	509	0	162	120	0	295	9	0	0	0	0	0	0	508	597	580	455	320	366	305	279	593	99	99	99	10
2024-06-28	17:29:30	9303	5	294	351	434	477	262	432	505	0	162	120	0	295	9	0	0	0	0	0	0	503	597	578	455	322	373	305	278	590	99	99	99	10
2024-06-28	17:30:00	9303	5	293	351	434	477	262	432	502	0	162	120	0	295	9	0	0	0	0	0	0	503	596	573	455	323	377	307	275	585	99	99	99	10
2024-06-28	17:30:30	9303	5	294	350	434	477	262	432	502	0	162	120	0	294	9	0	0	0	0	0	0	503	594	573	455	326	383	307	273	582	99	99	99	10
2024-06-28	17:31:00	9303	5	293	350	433	476	262	432	502	0	162	120	0	294	9	0	0	0	0	0	0	499	594	565	455	326	386	307	270	577	99	99	99	10
2024-06-28	17:31:30	9303	5	293	350	434	476	262	432	503	0	162	120	0	294	9	0	0	0	0	0	0	499	593	565	455	326	386	307	269	574	99	99	99	10
2024-06-28	17:32:00	9303	5	292	350	434	476	263	431	504	0	162	120	0	294	9	0	0	0	0	0	0	495	593	565	455	326	386	308	265	568	99	99	99	10
2024-06-28	17:32:30	9303	5	292	350	434	476	263	431	504	0	162	120	0	294	9	0	0	0	0	0	0	495	593	557	450	326	389	307	263	563	99	99	99	10
2024-06-28	17:33:00	9303	5	292	350	434	475	263	431	504	0	162	120	0	294	9	0	0	0	0	0	0	495	593	557	446	326	390	307	261	560	99	99	99	10
2024-06-28	17:33:30	9303	5	291	350	433	475	263	431	505	0	162	120	0	294	9	0	0	0	0	0	0	494	593	557	444	327	396	307	257	553	99	99	99	10
2024-06-28	17:34:00	9303	5	291	349	434	475	263	431	505	0	162	120	0	294	9	0	0	0	0	0	0	492	593	550	438	329	396	310	255	549	99	99	99	10
2024-06-28	17:34:30	9303	5	291	350	434	475	263	431	506	0	162	120	0	294	9	0	0	0	0	0	0	490	593	550	434	329	399	307	252	543	99	99	99	10
2024-06-28	17:35:00	9303	5	290	349	433	475	263	431	506	0	162	120	0	294	9	0	0	0	0	0	0	488	593	550	432	327	399	310	251	542	99	99	99	10
2024-06-28	17:35:25	9303	5	290	349	433	475	262	429	506	0	162	120	0	294	9	0	0	0	0	0	0	488	590	550	429	326	403	310	248	536	99	99	99	10
2024-06-28	17:35:52	9303	5	289	349	433	474	262	424	506	0	162	120	0	294	9	0	0	0	0	0	0	482	590	550	425	326	403	307	245	531	99	99	99	10
2024-06-28	17:36:22	9303	5	289	349	432	474	262	418	506	0	162	120	0	294	9	0	0	0	0	0	0	480	588	542	423	326	403	307	243	527	99	99	99	10
2024-06-28	17:36:52	9303	5	289	349	430	474	263	412	506	0	162	120	0	294	9	0	0	0	0	0	0	479	587	542	419	326	406	307	241	524	99	99	99	10
2024-06-28	17:37:22	9303	5	289	349	429	474	263	408	504	0	162	120	0	294	9	0	0	0	0	0	0	479	587	542	416	323	406	307	239	519	99	99	99	10
2024-06-28	17:37:52	9303	5	288	349	427	474	264	405	504	0	162	120	0	294	9	0	0	0	0	0	0	475	587	542	412	323	406	305	236	515	99	99	99	10
2024-06-28	17:38:22	9303	5	288	348	426	473	264	403	504	0	162	120	0	294	9	0	0	0	0	0	0	474	587	534	407	323	406	305	235	512	99	99	99	10
2024-06-28	17:38:52	9303	5	288	348	425	473	264	401	504	0	162	120	0	294	9	0	0	0	0	0	0	470	582	534	403	323	406	305	234	510	99	99	99	10
2024-06-28	17:39:22	9303	5	287	347	424	473	265	400	504	0	162	120	0	294	9	0	0	0	0	0	0	470	582	534	400	320	406	305	230	504	99	99	99	10
2024-06-28	17:39:52	9303	5	287	347	423	473	265	399	504	0	162	120	0	294	9	0	0	0	0	0	0	466	582	534	399	320	406	302	230	504	99	99	99	10
2024-06-28	17:40:22	9303	5	286	347	423	473	265	398	503	0	162	120	0	294	9	0	0	0	0	0	0	462	582	534	396	320	406	302	227	498	99	99	99	10
2024-06-28	17:40:52	9303	5	286	346	423	473	266	398	502	0	162	120	0	294	9	0	0	0	0	0	0	462	582	527	392	320	406	302	226	496	99	99	99	10
2024-06-28	17:41:22	9303	5	286	346	423	473	266	398	503	0	162	120	0	294	9	0	0	0	0	0	0	461	582	527	390	320	406	302	224	493	99	99	99	10
2024-06-28	17:41:52	9303	5	285	346	422	472	266	397	503	0	162	120	0	294	9	0	0	0	0	0	0	459	582	527	386	316	406	300	221	487	99	99	99	10
2024-06-28	17:42:22	9303	5	285	345	422	472	266	397	502	0	162	120	0	294	9	0	0	0	0	0	0	455	582	527	384	316	406	300	220	485	99	99	99	10
2024-06-28	17:42:52	9303	5	285	344	422	472	266	397	501	0	162	120	0	294	9	0	0	0	0	0	0	455	582	527	382	316	406	297	218	481	99	99	99	10
2024-06-28	17:43:22	9303	5	284	344	422	472	267	397	501	0	162	120	0	294	9	0	0	0	0	0	0	450	582	527	376	313	406	297	217	480	99	99	99	10
2024-06-28	17:43:52	9303	5	284	343	422	472	267	397	502	0	162	120	0	294	9	0	0	0	0	0	0	446	582	519	376	313	406	297	215	476	99	99	99	10
2024-06-28	17:44:22	9303	5	284	343	422	472	267	397	501	0	162	120	0	294	9	0	0	0	0	0	0	446	581	519	372	313	406	295	213	472	99	99	99	10
2024-06-28	17:44:52	9303	5	284	342	422	472	267	397	502	0	162	120	0	294	9	0	0	0	0	0	0	446	581	519	369	310	406	295	210	467	99	99	99	10
2024-06-28	17:45:22	9303	5	284	342	422	471	267	397	501	0	162	120	0	294	9	0	0	0	0	0	0	445	581	519	368	310	406	292	208	463	99	99	99	10
2024-06-28	17:45:52	9303	5	283	342	421	471	268	396	502	0	0	120	0	294	5	0	0	0	0	70	0	446	579	519	365	310	406	292	206	460	99	99	99	20
2024-06-28	17:46:22	9303	5	283	341	421	472	268	397	506	0	0	120	0	294	5	27	0	0	0	70	0	380	476	519	351	309	406	292	184	419	99	99	99	20
2024-06-28	17:46:52	9303	5	283	341	422	475	267	399	513	0	0	120	0	294	5	32	360	1	0	70	0	345	436	497	435	266	359	292	279	593	99	99	99	20
2024-06-28	17:47:22	9303	5	282	341	423	479	268	401	506	0	0	120	0	294	5	33	420	1	0	70	0	345	490	503	491	220	250	287	303	636	99	99	99	20
2024-06-28	17:47:52	9303	5	282	340	424	481	268	404	477	0	0	120	0	294	5	33	480	1	0	70	0	345	528	537	529	201	224	280	331	688	99	99	99	20
2024-06-28	17:48:22	9303	5	283	340	424	479	268	406	469	0	0	120	0	294	5	33	540	1	0	70	0	345	562	580	543	200	216	275	348	719	99	99	99	20
2024-06-28	17:48:52	9303	5	282	339	425	479	268	408	486	0	0	120	0	294	5	33	480	1	0	100	0	349	582	608	547	199	212	270	348	718	99	99	99	20
2024-06-28	17:49:22	9303	5	282	339	426	481	268	411	514	0	0	120	0	294	5	33	420	1	0	100	0	352	589	635	540	200	208	270	364	748	99	99	99	20
2024-06-28	17:49:52	9303	5	282	339	427	488	268	413	540	0	0	120	0	294	5	33	360	1	0	100	0	354	593	641	535	205	216	267	330	686	99	99	99	20
2024-06-28	17:50:18	9303	5	281	339	428	497	269	414	561	0	0	120	0	294	5	33	350	1	0	100	0	357	565	631	526	204	216	265	344	711	99	99	99	20
2024-06-28	17:50:45	9303	5	281	339	429	505	269	416	575	0	0	120	0	294	5	33	350	1	0	100	0	359	579	636	537	208	216	264	342	708	99	99	99	20
2024-06-28	17:51:15	9303	5	281	339	429	514	269	417	580	0	0	120	0	294	5	33	350	1	0	100	0	361	579	636	535	208	216	262	324	675	99	99	99	20
2024-06-28	17:51:45	9303	5	280	339	430	521	269	419	578	0	0	120	0	294	5	33	350	1	0	100	0	365	565	630	537	208	216	262	338	700	99	99	99	20
2024-06-28	17:52:15	9303	5	280	339	431	526	270	420	576	0	0	120	0	294	5	33	350	1	0	100	0	369	564	630	530	208	216	260	332	689	99	99	99	20
2024-06-28	17:52:45	9303	5	279	338	431	531	270	420	575	0	0	120	0	294	5	33	350	1	0	100	0	372	563	625	528	208	216	260	331	688	99	99	99	20
2024-06-28	17:53:15	9303	5	279	338	432	535	270	422	572	0	0	120	0	294	5	33	350	1	0	100	0	376	557	625	534	204	212	260	329	684	99	99	99	20
2024-06-28	17:53:45	9303	5	279	338	433	537	271	423	568	0	0	120	0	294	5	33	350	1	0	100	0	381	564	625	531	208	212	260	322	671	99	99	99	20
2024-06-28	17:54:15	9303	5	278	338	433	539	271	424	564	0	0	120	0	294	5	33	350	1	0	100	0	384	563	625	530	208	216	260	322	671	99	99	99	20
2024-06-28	17:54:45	9303	5	278	338	434	541	271	425	564	0	0	120	0	294	5	34	350	1	0	100	0	386	564	625	533	212	216	260	326	679	99	99	99	20
2024-06-28	17:55:15	9303	5	278	338	435	543	271	426	564	0	0	120	0	294	5	34	350	1	0	100	0	390	564	625	548	208	216	260	367	752	99	99	99	20
2024-06-28	17:55:45	9303	5	277	338	436	544	271	427	563	0	0	120	0	294	5	34	350	1	0	100	0	392	582	636	550	208	216	260	345	712	99	99	99	20
2024-06-28	17:56:15	9303	5	278	338	436	545	271	428	563	0	0	120	0	294	5	34	350	1	0	100	0	393	595	641	565	208	216	260	348	719	99	99	99	20
2024-06-28	17:56:45	9303	5	277	337	437	546	271	429	566	0	162	120	0	294	13	0	0	0	0	100	0	396	596	647	538	220	220	260	296	624	99	99	99	10
2024-06-28	17:57:15	9303	5	277	337	438	547	271	429	574	0	0	120	0	294	1	0	0	0	0	0	0	399	538	630	475	240	250	260	274	583	99	99	99	20
2024-06-28	17:57:45	9303	5	277	337	438	548	271	430	570	0	0	120	0	294	1	0	0	0	0	0	0	423	543	608	465	263	276	262	276	587	99	99	99	20
2024-06-28	17:58:15	9303	5	277	337	438	548	271	430	558	0	0	120	0	294	1	0	0	0	0	0	0	444	562	591	462	268	298	262	279	593	99	99	99	20
2024-06-28	17:58:45	9303	5	277	337	438	548	271	430	551	0	0	120	0	294	1	0	0	0	0	0	0	465	573	586	455	268	306	264	283	600	99	99	99	20
2024-06-28	17:59:15	9303	5	277	337	438	547	272	430	547	0	0	120	0	294	1	0	0	0	0	0	0	483	582	580	455	268	306	265	283	600	99	99	99	20
2024-06-28	17:59:45	9303	5	277	337	438	547	272	429	546	0	0	120	0	294	5	0	0	0	0	70	0	482	582	573	455	268	312	265	274	583	99	99	99	20
2024-06-28	18:00:15	9303	5	276	338	438	547	272	429	555	0	0	120	0	294	5	0	0	0	0	70	0	406	502	573	445	271	316	265	242	526	99	99	99	20
2024-06-28	18:00:45	9303	5	277	338	438	548	272	430	566	0	0	120	0	294	5	0	0	0	0	70	0	386	435	565	408	272	317	265	228	499	99	99	99	20
2024-06-28	18:01:15	9303	5	277	339	439	550	272	431	557	0	0	120	0	294	5	0	0	0	0	70	0	389	402	565	396	276	323	267	224	492	99	99	99	20
2024-06-28	18:01:45	9303	5	277	339	440	549	272	431	521	0	0	120	0	294	5	28	100	1	0	70	0	392	392	557	380	276	323	267	217	480	99	99	99	20
2024-06-28	18:02:15	9303	5	278	340	441	546	272	432	476	0	0	120	0	294	5	33	360	1	0	70	0	397	435	557	460	252	271	267	301	632	99	99	99	20
2024-06-28	18:02:45	9303	5	278	340	441	540	271	433	440	0	0	120	0	294	5	34	420	1	0	70	0	400	509	546	529	212	240	267	340	704	99	99	99	20
2024-06-28	18:03:15	9303	5	277	340	442	536	271	433	427	0	0	120	0	294	5	34	480	1	0	70	0	401	562	586	562	208	225	267	385	785	99	99	99	20
2024-06-28	18:03:45	9303	5	277	340	443	532	271	434	446	0	162	120	0	294	13	0	540	1	0	70	0	398	604	623	581	196	220	265	395	803	99	99	99	10
2024-06-28	18:04:15	9303	5	277	340	444	529	271	434	483	0	162	120	0	294	13	0	0	0	0	70	0	393	601	658	529	222	232	265	298	627	99	99	99	10
2024-06-28	18:04:45	9303	5	278	341	445	529	271	435	515	0	162	120	0	294	9	0	0	0	0	0	0	412	585	632	497	248	264	262	297	625	99	99	99	10
2024-06-28	18:05:13	9303	5	277	341	445	529	272	435	525	0	162	120	0	294	9	0	0	0	0	0	0	445	600	614	495	256	309	262	297	625	99	99	99	10
2024-06-28	18:05:43	9303	5	277	341	445	530	272	435	502	0	162	120	0	294	9	0	0	0	0	0	0	462	606	600	488	259	323	262	296	624	99	99	99	10
2024-06-28	18:06:13	9303	5	277	341	445	530	273	435	461	0	162	120	0	294	9	0	0	0	0	0	0	479	611	591	479	260	331	265	296	624	99	99	99	10
2024-06-28	18:06:43	9303	5	277	342	445	531	273	435	423	0	162	120	0	294	9	0	0	0	0	0	0	492	611	586	470	266	336	265	294	620	99	99	99	10
2024-06-28	18:07:13	9303	5	277	342	445	531	273	435	396	0	162	120	0	294	9	0	0	0	0	0	0	498	611	580	462	268	339	265	291	615	99	99	99	10
2024-06-28	18:07:43	9303	5	277	343	445	531	273	435	381	0	162	120	0	294	9	0	0	0	0	0	0	503	611	573	461	272	346	265	289	611	99	99	99	10
2024-06-28	18:08:13	9303	5	277	343	445	531	273	435	375	0	162	120	0	294	9	0	0	0	0	0	0	503	606	573	458	272	349	262	287	608	99	99	99	10
2024-06-28	18:08:43	9303	5	277	343	445	531	273	435	370	0	162	120	0	294	9	0	0	0	0	0	0	503	606	565	453	272	354	265	285	604	99	99	99	10
2024-06-28	18:09:13	9303	5	277	343	445	531	273	435	373	0	162	120	0	294	9	0	0	0	0	0	0	503	602	565	446	276	359	265	282	598	99	99	99	10
2024-06-28	18:09:43	9303	5	277	343	445	531	273	435	383	0	162	120	0	294	9	0	0	0	0	0	0	503	601	557	446	276	363	265	278	591	99	99	99	10
2024-06-28	18:10:13	9303	5	277	343	445	531	274	435	393	0	162	120	0	294	9	0	0	0	0	0	0	501	601	557	455	276	366	265	276	588	99	99	99	10
2024-06-28	18:10:43	9303	5	277	344	445	531	274	435	407	0	162	120	0	294	9	0	0	0	0	0	0	499	601	557	461	280	369	265	272	580	99	99	99	10
2024-06-28	18:11:13	9303	5	277	344	445	531	274	435	420	0	162	120	0	294	9	0	0	0	0	0	0	495	601	550	459	280	369	265	269	575	99	99	99	10
2024-06-28	18:11:43	9303	5	277	344	445	531	274	435	431	0	162	120	0	294	9	0	0	0	0	0	0	495	601	550	455	280	376	265	267	570	99	99	99	10
2024-06-28	18:12:12	9303	5	277	344	445	531	274	435	440	0	162	120	0	294	9	0	0	0	0	0	0	495	601	550	448	280	376	265	263	563	99	99	99	10
2024-06-28	18:12:42	9303	5	278	344	445	531	274	435	445	0	162	120	0	294	9	0	0	0	0	0	0	495	601	542	446	276	376	265	261	560	99	99	99	10
2024-06-28	18:13:12	9303	5	278	345	445	530	274	435	448	0	162	120	0	293	9	0	0	0	0	0	0	494	601	542	438	274	379	265	256	551	99	99	99	10
2024-06-28	18:13:42	9303	5	278	345	445	530	274	434	451	0	162	120	0	293	9	0	0	0	0	0	0	492	601	542	435	272	379	265	254	547	99	99	99	10
2024-06-28	18:14:12	9303	5	277	345	445	530	274	435	453	0	162	120	0	293	9	0	0	0	0	0	0	489	600	542	431	268	383	265	251	542	99	99	99	10
2024-06-28	18:14:42	9303	5	277	345	445	530	274	435	454	0	162	120	0	293	9	0	0	0	0	0	0	488	600	540	428	268	383	265	248	536	99	99	99	10
2024-06-28	18:15:12	9303	5	278	346	445	530	274	434	455	0	162	120	0	293	9	0	0	0	0	0	0	485	597	534	423	268	384	265	245	531	99	99	99	10
2024-06-28	18:15:42	9303	5	277	346	445	529	274	434	456	0	162	120	0	293	9	0	0	0	0	0	0	482	597	534	420	264	386	265	243	527	99	99	99	10
2024-06-28	18:16:12	9303	5	277	346	445	529	274	435	457	0	162	120	0	293	9	0	0	0	0	0	0	479	597	534	416	268	386	267	240	521	99	99	99	10
2024-06-28	18:16:42	9303	5	278	346	445	529	274	435	458	0	162	120	0	293	9	0	0	0	0	0	0	479	597	534	412	268	386	265	236	515	99	99	99	10
2024-06-28	18:17:12	9303	5	278	346	445	529	274	435	459	0	162	120	0	293	9	0	0	0	0	0	0	475	597	527	407	268	386	267	235	512	99	99	99	10
2024-06-28	18:17:42	9303	5	278	346	445	528	275	434	458	0	162	120	0	293	9	0	0	0	0	0	0	473	596	527	401	268	386	267	232	508	99	99	99	10
2024-06-28	18:18:12	9303	5	278	346	445	527	274	435	459	0	162	120	0	293	9	0	0	0	0	0	0	470	594	527	400	268	386	265	230	504	99	99	99	10
2024-06-28	18:18:42	9303	5	277	346	444	528	274	434	460	0	162	120	0	293	9	0	0	0	0	0	0	467	594	527	396	271	386	265	226	497	99	99	99	10
2024-06-28	18:19:12	9303	5	277	346	445	527	275	434	459	0	162	120	0	293	9	0	0	0	0	0	0	466	593	527	392	272	386	265	226	496	99	99	99	10
2024-06-28	18:19:42	9303	5	277	346	444	527	274	434	460	0	162	120	0	293	9	0	0	0	0	0	0	462	593	527	387	272	386	265	223	491	99	99	99	10
2024-06-28	18:20:16	9303	5	277	346	445	527	275	434	460	0	162	120	0	293	9	0	0	0	0	0	0	462	593	519	384	272	386	265	221	487	99	99	99	10
2024-06-28	18:20:46	9303	5	277	346	445	526	275	434	460	0	162	120	0	293	9	0	0	0	0	0	0	459	593	519	381	268	386	265	219	483	99	99	99	10
2024-06-28	18:21:13	9303	5	277	347	444	526	275	434	460	0	162	120	0	293	9	0	0	0	0	0	0	456	593	519	376	268	386	265	217	480	99	99	99	10
2024-06-28	18:21:43	9303	5	277	346	445	526	275	434	459	0	162	120	0	293	9	0	0	0	0	0	0	455	593	519	372	268	383	267	217	480	99	99	99	10
2024-06-28	18:22:13	9303	5	277	347	445	526	275	434	459	0	162	120	0	293	9	0	0	0	0	0	0	450	590	519	370	268	383	267	213	472	99	99	99	10
2024-06-28	18:22:43	9303	5	277	346	444	526	275	434	459	0	162	120	0	293	9	0	0	0	0	0	0	446	590	519	368	268	383	267	212	470	99	99	99	10
2024-06-28	18:23:13	9303	5	277	346	444	526	275	434	458	0	162	120	0	293	9	0	0	0	0	0	0	446	588	511	364	268	383	267	209	465	99	99	99	10
2024-06-28	18:23:43	9303	5	277	346	444	525	275	434	458	0	162	120	0	293	9	0	0	0	0	0	0	443	587	511	361	268	379	267	208	463	99	99	99	10
2024-06-28	18:24:13	9303	5	278	346	444	525	275	434	457	0	162	120	0	293	9	0	0	0	0	0	0	438	587	511	357	268	379	267	206	459	99	99	99	10
2024-06-28	18:24:43	9303	5	277	346	445	525	275	434	456	0	162	120	0	293	9	0	0	0	0	0	0	438	587	511	354	268	379	267	203	455	99	99	99	10
2024-06-28	18:25:13	9303	5	277	346	445	525	275	434	456	0	162	120	0	293	9	0	0	0	0	0	0	434	582	511	353	268	379	265	201	451	99	99	99	10
2024-06-28	18:25:43	9303	5	277	346	444	525	274	434	454	0	162	120	0	293	9	0	0	0	0	0	0	432	582	511	350	268	379	265	200	448	99	99	99	10
2024-06-28	18:26:13	9303	5	277	346	444	525	275	434	453	0	162	120	0	293	9	0	0	0	0	0	0	431	582	511	345	268	376	265	200	448	99	99	99	10
2024-06-28	18:26:43	9303	5	276	346	444	525	275	434	453	0	162	120	0	293	9	0	0	0	0	0	0	430	582	511	345	268	376	265	197	443	99	99	99	10
2024-06-28	18:27:13	9303	5	276	346	444	525	275	434	452	0	162	120	0	293	9	0	0	0	0	0	0	429	582	503	341	268	376	265	195	440	99	99	99	10
2024-06-28	18:27:43	9303	5	276	346	444	524	275	434	452	0	162	120	0	293	9	0	0	0	0	0	0	427	582	503	337	268	376	265	192	435	99	99	99	10
2024-06-28	18:28:13	9303	5	276	346	444	524	275	434	451	0	162	120	0	293	9	0	0	0	0	0	0	424	582	503	337	268	376	265	191	433	99	99	99	10
2024-06-28	18:28:43	9303	5	276	346	444	524	275	434	451	0	162	120	0	293	9	0	0	0	0	0	0	423	582	503	336	268	376	265	191	432	99	99	99	10
2024-06-28	18:29:13	9303	5	277	346	444	524	275	434	451	0	162	120	0	293	9	0	0	0	0	0	0	422	581	503	334	268	376	265	189	428	99	99	99	10
2024-06-28	18:29:43	9303	5	276	346	444	524	275	434	452	0	162	120	0	293	9	0	0	0	0	0	0	419	581	503	331	268	376	265	187	425	99	99	99	10
2024-06-28	18:30:13	9303	5	276	346	444	524	275	434	452	0	0	120	0	293	9	0	0	0	0	0	0	419	579	503	331	264	376	265	186	423	99	99	99	10
2024-06-28	18:30:43	9303	5	276	346	444	524	275	434	452	0	0	120	0	293	9	0	0	0	0	0	0	416	579	503	329	264	376	265	185	421	99	99	99	10
2024-06-28	18:31:13	9303	5	275	346	445	524	275	434	451	0	0	120	0	293	9	0	0	0	0	0	0	416	579	503	326	264	376	262	184	419	99	99	99	10
2024-06-28	18:31:43	9303	5	275	346	444	524	275	434	450	0	0	120	0	293	9	0	0	0	0	0	0	415	574	496	322	264	376	262	181	415	99	99	99	10
2024-06-28	18:32:13	9303	5	275	346	444	524	274	434	449	0	0	120	0	293	9	0	0	0	0	0	0	414	573	496	322	260	376	262	181	415	99	99	99	10
2024-06-28	18:32:43	9303	5	275	346	444	523	274	434	450	0	0	120	0	293	9	0	0	0	0	0	0	412	573	496	322	260	376	262	180	412	99	99	99	10
2024-06-28	18:33:13	9303	5	275	346	444	523	275	434	450	0	0	120	0	293	9	0	0	0	0	0	0	412	573	496	321	260	373	260	179	410	99	99	99	10
2024-06-28	18:33:43	9303	5	275	346	444	523	275	434	451	0	0	120	0	293	9	0	0	0	0	0	0	407	573	496	319	260	376	260	178	408	99	99	99	10
2024-06-28	18:34:13	9303	5	274	346	444	523	275	434	451	0	0	120	0	293	9	0	0	0	0	0	0	407	573	496	314	260	373	260	178	408	99	99	99	10
2024-06-28	18:34:43	9303	5	274	346	444	523	275	434	451	0	0	120	0	293	9	0	0	0	0	0	0	407	573	496	314	260	373	260	175	403	99	99	99	10
2024-06-28	18:35:17	9303	5	274	345	444	523	275	434	450	0	0	120	0	293	9	0	0	0	0	0	0	406	573	496	314	260	373	260	174	402	99	99	99	10
